order_id,customer_id,order_date,total_amount,status,shipping_address,shipping_city
701,49,2023-11-21,134.64,cancelled,6206 Nixon Springs,West Johnport
702,72,2024-08-14,2378.56,cancelled,8280 Wu Stream Apt. 778,Foxshire
703,38,2024-02-09,3074.65,cancelled,3121 Jackson Run Apt. 942,Josephland
704,172,2025-02-07,802.31,pending,74020 Sandra Forges Suite 270,East Ericbury
705,188,2025-04-10,2248.69,shipped,040 Jacob Causeway,Wrightshire
706,86,2025-07-01,1293.2,delivered,278 Thomas Way Suite 951,Davisborough
707,21,2025-03-24,1281.12,delivered,226 Nicole Trace Apt. 736,New Emilyborough
708,61,2024-04-06,1982.43,shipped,89731 Andrew Village Apt. 399,Port Roger
709,131,2025-04-18,1311.87,shipped,4113 Christy Mills Apt. 967,Port Heather
710,127,2025-06-07,1770.1,cancelled,28406 Powell Course Apt. 999,Stephaniefurt
711,53,2024-04-10,3047.08,shipped,7349 Robertson Stream Apt. 268,South Roger
712,172,2025-03-20,1057.82,delivered,50274 Beasley Ridge,East Brent
713,95,2025-09-26,681.8,pending,99826 Douglas Mission,Nobleburgh
714,39,2025-04-22,759.14,cancelled,64539 Danielle Camp,Arellanoshire
715,71,2025-07-08,2180.58,delivered,430 Joshua Island Apt. 416,West Amy
716,178,2024-01-07,2648.3,shipped,71477 Mcfarland Curve,East Thomas
717,157,2023-12-17,1653.12,shipped,76665 Jenkins Key,Jamesside
718,123,2025-04-11,497.22,pending,12982 Jodi Burgs Apt. 718,Choichester
719,65,2025-03-13,428.72,delivered,5635 Leonard Trail,Charlesborough
720,50,2023-12-06,924.95,cancelled,261 Ross Highway Apt. 247,Krystalchester
721,104,2024-08-18,4173.48,pending,571 Abbott Walks Suite 950,New Douglashaven
722,195,2025-04-03,3099.49,shipped,904 Lee Row Apt. 120,New Jasmine
723,94,2024-04-27,3289.06,delivered,8501 Ellis Shoal,Lake Leah
724,139,2024-03-23,669.78,cancelled,40898 Willis Square Suite 740,Lake Nancyburgh
725,49,2024-12-09,2485.14,shipped,03033 Kirk Mill Apt. 738,Adamsstad
726,5,2024-02-17,1841.41,shipped,481 Adams Village Apt. 190,West Rebeccaberg
727,52,2024-08-01,524.8,pending,455 Christina Route Apt. 175,North Josefort
728,151,2024-03-28,2416.33,delivered,137 Fisher Ranch,Jenniferstad
729,156,2025-02-25,3641.46,pending,7783 Stacey Curve Suite 600,South Courtneymouth
730,1,2023-12-12,2606.11,cancelled,858 Gonzalez Mews Suite 435,New Caroline
731,59,2024-09-08,897.57,shipped,828 Janet Club Apt. 457,Port Paulfort
732,37,2023-12-31,1194.4,cancelled,1571 Collins Coves,Tylermouth
733,114,2025-11-03,1728.57,shipped,325 Annette Square,Port Ronald
734,58,2025-05-21,1024.16,pending,88714 Heather Manor,Port Joshua
735,101,2025-05-23,454.2,pending,1341 Timothy Wall Suite 984,Port Mark
736,56,2024-01-03,941.33,delivered,475 Susan Shore Apt. 378,Jeffreyberg
737,195,2024-11-05,5358.66,pending,738 Holmes Lane,Kristenshire
738,161,2023-12-07,1701.39,shipped,3676 Miller Cape,New Richardport
739,85,2025-09-28,978.8,shipped,387 Albert Neck Suite 943,Cannonton
740,75,2024-01-19,2794.71,delivered,62666 Simmons Ramp,North Tamaraville
741,140,2024-05-24,1071.44,pending,53930 Esparza Path,South Jennifer
742,152,2024-10-25,2718.72,shipped,1552 Jensen Pine Apt. 466,West Laura
743,66,2024-02-14,1718.08,cancelled,90964 Sarah Brook,West Jennifer
744,146,2025-02-25,517.8,pending,02866 Brenda Rue,West James
745,154,2025-08-04,1033.43,cancelled,46296 Harris Centers,Smithbury
746,100,2025-07-12,4300.72,pending,7997 Frank Dale Suite 924,West Mary
747,190,2023-12-06,1347.28,shipped,555 Kimberly Mountains,Foxton
748,69,2025-02-19,1080.84,pending,0305 Jones Dale Suite 076,Fredside
749,84,2024-03-19,1971.81,delivered,1494 Michele Manor,Tiffanyfort
750,169,2024-08-28,863.48,cancelled,25276 Samantha Oval,South Sandyland
751,178,2024-05-18,899.09,cancelled,4951 Sean Fork Suite 858,West Brian
752,65,2024-06-23,3501.06,shipped,150 Torres Plaza Suite 141,South Douglas
753,195,2025-07-08,954.68,shipped,40994 Marcus Grove,Howardtown
754,78,2025-10-12,1947.51,shipped,668 Cummings Parkway,Campbellmouth
755,118,2025-02-25,1834.21,pending,9763 Bryan Haven Suite 005,West Julieshire
756,161,2025-01-08,2642.44,delivered,863 Little Lodge,Port Matthewshire
757,148,2024-05-17,3960.03,shipped,291 Patterson Flat Suite 810,South Catherine
758,119,2024-12-30,4099.96,shipped,0506 House Isle Suite 981,Harrismouth
759,188,2024-12-31,2249.89,delivered,2103 Turner Motorway,West Jennachester
760,74,2024-09-25,1760.21,delivered,85181 Bishop Alley,West Gabriel
761,164,2025-08-28,454.46,cancelled,01089 Navarro Mill Suite 741,North Kathryn
762,59,2024-07-29,1826.72,cancelled,7129 Mcdonald Flat,West Whitneyton
763,64,2024-12-28,1130.71,cancelled,22415 Brenda Plains Apt. 336,Lake Jorgebury
764,158,2025-05-18,1291.08,cancelled,77530 Michele Ridge,South Jordan
765,175,2024-10-08,3013.71,pending,4488 Edward Ways,New Jerry
766,184,2024-10-06,1164.33,delivered,430 Campbell Point Suite 444,Byrdmouth
767,170,2025-04-07,3205.11,pending,1092 Williams Ports Suite 589,Anitachester
768,2,2024-02-07,3577.79,delivered,609 Nelson Shores Apt. 566,Leestad
769,53,2025-05-15,233.32,pending,026 Samantha Locks Apt. 111,Lake Christine
770,21,2025-02-23,3385.84,shipped,1836 Yu Row,Sabrinachester
771,141,2024-11-07,562.3,shipped,60341 Maria Crescent Apt. 423,Kimberlychester
772,140,2024-03-09,887.5,pending,3833 Bonilla Square Apt. 645,North Johnstad
773,62,2025-08-28,764.16,pending,3910 Anderson Expressway Apt. 673,North James
774,152,2023-12-16,622.74,cancelled,181 Michael Walks Apt. 501,Bennettberg
775,76,2025-09-02,1883.1,cancelled,36397 Sandra Place,Nobletown
776,169,2025-06-13,1782.12,shipped,520 Reed Burgs,Angelicafurt
777,93,2024-03-14,1725.58,pending,548 Donald Freeway,Thomasfort
778,73,2024-08-03,2326.59,cancelled,101 Jeffrey Station,Weissside
779,86,2024-02-08,1234.91,shipped,89092 Daniel Prairie Suite 833,East Christina
780,191,2025-11-09,1574.51,cancelled,6366 Nathan Trafficway Apt. 327,West Brian
781,155,2025-09-24,1204.09,pending,5567 Stephen Camp,West James
782,135,2025-10-10,1239.01,cancelled,91664 Bailey Hill Apt. 116,North Aaronborough
783,174,2024-02-10,3281.21,cancelled,50722 White Manor Suite 544,Lake Richard
784,13,2023-12-16,1619.52,cancelled,54583 Meyer Ramp Suite 137,South Tina
785,81,2024-12-06,1896.63,pending,625 Jones Mount,North Melissa
786,38,2025-01-27,2857.65,pending,10770 Veronica Point,Alvinberg
787,113,2025-07-23,988.74,pending,0158 Butler Valleys,Andrewbury
788,136,2024-03-29,3138.06,delivered,822 Elizabeth Square Apt. 037,Herreratown
789,52,2025-01-21,627.86,cancelled,28453 Jill Green,South Maryhaven
790,179,2024-06-26,3196.95,shipped,2563 Daniel Inlet Suite 014,Mitchellstad
791,22,2023-11-25,4002.71,delivered,2421 Ray Court Apt. 312,Chelseaville
792,176,2025-03-12,1126.63,cancelled,40870 Ingram Fields Apt. 956,North Paul
793,133,2025-06-04,1514.58,pending,870 Lewis Throughway Apt. 214,East Brenda
794,186,2024-12-07,459.58,cancelled,597 Benjamin Harbor Apt. 546,Port Greghaven
795,38,2024-07-27,2381.78,pending,0331 Brittany Inlet Suite 939,Elliottton
796,61,2024-06-17,2182.31,delivered,749 Arthur Manor,Heathview
797,8,2024-11-09,308.98,delivered,723 Bailey Fort Apt. 502,South Kennethmouth
798,2,2024-08-11,765.33,cancelled,904 Felicia Glen Suite 600,Davidview
799,197,2025-05-24,115.23,delivered,1357 Wanda Oval Apt. 374,Wrightville
800,147,2025-07-31,2620.84,delivered,590 Fitzpatrick Park Apt. 441,Bradleymouth
801,108,2025-04-07,6039.51,delivered,4097 Wong Burg,Thomasmouth
802,108,2024-11-28,1366.37,delivered,15024 Spencer Islands Suite 152,New Michael
803,163,2024-03-22,2993.88,pending,310 Jeffrey Ramp Apt. 741,Parkermouth
804,149,2023-11-21,328.91,pending,5570 Sharp Rest Suite 802,Port Mark
805,77,2024-05-01,1664.2,shipped,070 Linda Run,Meredithbury
806,127,2025-06-02,2328.23,cancelled,55879 Christine Mountains,Lake Kelseyville
807,110,2025-04-16,1914.0,delivered,74875 Davis Lights,Lake Juan
808,175,2024-05-15,334.56,shipped,6776 West Center,Bakershire
809,167,2023-12-11,908.4,pending,93443 Amber Fields Suite 081,Kimberlystad
810,49,2024-09-21,2313.72,delivered,82818 Prince Mews Apt. 354,South Danielport
811,54,2024-03-26,1110.4,cancelled,0925 Le Via,Mccormickport
812,178,2025-03-10,1619.52,cancelled,9755 Michele Row Apt. 543,Lake Jorge
813,5,2025-05-18,1399.14,shipped,725 Mia Stravenue,Johnsontown
814,108,2025-09-22,2653.6,delivered,664 Victoria Corners Suite 152,Adamsland
815,49,2025-05-31,3191.91,delivered,36463 Kyle Circles Apt. 647,Coopermouth
816,50,2024-04-03,3487.22,pending,673 Deleon Meadows,Perezbury
817,22,2024-05-20,2141.37,cancelled,690 Calderon Wall Suite 185,Lake Danielle
818,127,2025-04-14,2884.48,pending,1262 Roberts Port Suite 707,Pattonport
819,122,2024-09-21,397.3,cancelled,7125 Joseph Brooks Apt. 538,Davidstad
820,83,2024-10-03,2783.12,cancelled,8493 Aguilar Lakes Apt. 624,Taylorhaven
821,42,2024-12-13,640.68,pending,90147 Sarah Rest,New Jessicaside
822,20,2025-06-29,3429.68,shipped,49022 Mcdonald Terrace,Kimmouth
823,182,2024-06-01,2683.24,cancelled,71497 Cardenas Ports Suite 791,Port Jennifer
824,132,2023-12-17,233.88,cancelled,65387 Long Turnpike Suite 084,Katherineland
825,87,2025-07-25,3262.77,shipped,4407 Mccullough Station,Lake Matthewton
826,138,2024-07-12,3034.08,cancelled,727 Dean Tunnel,Lisaland
827,61,2024-01-01,2397.84,cancelled,002 Joshua Pine Apt. 726,Briggsland
828,99,2025-03-23,2738.52,cancelled,8342 Walker Avenue Apt. 276,Snyderton
829,126,2025-11-13,2332.98,pending,971 Townsend Flats Apt. 772,Contreraschester
830,84,2025-04-28,820.53,pending,3493 Alexander Gateway Suite 283,Aliciahaven
831,29,2025-06-17,1867.47,cancelled,14685 Hanna Villages Apt. 075,Crystalville
832,28,2023-11-27,2468.0,shipped,0068 Jordan Crossing Apt. 271,West Robin
833,29,2024-11-03,2886.27,delivered,5726 Ashley Summit,East Annette
834,35,2024-03-12,2678.79,delivered,391 Williams Mews,West Erin
835,85,2024-10-15,2442.36,pending,3624 Briana Walks,East Hannahstad
836,103,2025-02-11,1592.87,shipped,4189 Brown Court,Benjaminfort
837,184,2024-08-04,2693.35,cancelled,355 Paul Prairie Suite 392,Port Melanietown
838,56,2024-11-12,443.58,cancelled,6280 Daniel Isle Suite 771,Taylorview
839,184,2024-10-03,2450.38,delivered,0350 Morris Prairie,Vaughanhaven
840,124,2025-03-23,1774.32,cancelled,04856 Ryan Ridge Suite 383,Tamarahaven
841,35,2025-11-01,1659.67,shipped,13329 Robertson Ridge Apt. 329,Leehaven
842,21,2025-07-14,1892.58,shipped,70034 Michael Gateway Apt. 589,New Christopher
843,50,2025-06-21,1578.92,delivered,2970 Crystal Tunnel,North Jennifershire
844,149,2023-11-26,1782.48,shipped,8933 Fitzgerald Pass,Prattborough
845,27,2024-05-22,853.12,delivered,0038 Michael Groves,Larryport
846,160,2024-10-16,2197.05,delivered,41113 Kenneth Square,North Katie
847,125,2024-12-13,1026.68,shipped,3106 Dennis Well,Reillymouth
848,146,2023-12-10,734.04,delivered,2906 Brown Harbor Suite 566,Ashleyshire
849,185,2023-12-05,1394.49,delivered,99944 Day Fords Apt. 051,North Kimberly
850,143,2024-11-21,2368.79,cancelled,335 Williams Inlet,Kellyton
851,50,2024-04-08,1723.18,cancelled,0641 Jones Brook,West Caitlin
852,108,2024-06-22,3422.44,cancelled,8704 Hudson Path Apt. 988,South Michaelburgh
853,76,2024-08-28,1006.52,delivered,270 Stephanie Crest,Lake Charlesland
854,99,2024-02-24,2235.09,pending,967 Ann Plaza Suite 935,Michaelhaven
855,19,2024-09-30,3117.84,cancelled,896 Garza Drives,South Angel
856,199,2025-02-15,433.14,shipped,386 Jason Expressway,Lake Jenniferside
857,178,2024-05-02,776.22,pending,11039 Scott Land Suite 814,North Jenniferville
858,66,2024-02-01,295.5,cancelled,792 Shannon Lodge Apt. 053,Waltonberg
859,190,2023-11-23,774.18,shipped,0404 Massey Stream Apt. 683,Lake Marcus
860,30,2024-07-12,3570.95,pending,605 Holmes Route,Russellmouth
861,86,2025-06-20,565.07,shipped,57425 Debra Fords Suite 603,New Nicolebury
862,183,2025-04-28,1142.61,shipped,7848 Randy Courts Apt. 165,Rayview
863,65,2023-12-12,1526.8,pending,48039 Miller Meadow,North Annafurt
864,57,2024-06-23,6184.5,shipped,06709 Steven Harbor Apt. 138,East Jamiehaven
865,149,2024-05-04,740.73,cancelled,319 Cody Knoll,Tuckerside
866,90,2023-11-30,2693.1,shipped,159 Horton Fall Apt. 385,Lake Sarahborough
867,50,2023-12-26,893.04,delivered,31651 Obrien Manors Apt. 843,South James
868,138,2023-11-14,2525.04,shipped,223 Nelson Plaza,Lake Tiffanymouth
869,30,2024-09-22,2132.84,pending,5529 Briggs Pine Suite 106,Gregorychester
870,151,2025-01-17,1990.55,pending,770 Latasha Meadow,Delacruzchester
871,2,2025-01-20,4604.27,shipped,5253 Jones Avenue,Gibsonmouth
872,83,2025-06-03,5383.26,cancelled,3685 Wendy Wall,East Brittany
873,83,2024-09-05,2140.06,pending,937 Hernandez Grove,Cookberg
874,176,2024-06-26,593.59,shipped,190 Stewart Mountains,Kathrynton
875,55,2025-04-06,1328.07,delivered,23844 Perez Road,West Rachel
876,172,2025-01-13,1671.81,cancelled,90154 Rachel Port Apt. 602,Garymouth
877,53,2024-07-08,2957.12,delivered,6196 Linda Park Apt. 074,Port Christine
878,165,2024-11-03,481.17,shipped,767 Dickson Via Apt. 314,Millerport
879,56,2025-06-25,1898.08,delivered,7107 Nicholas Islands Apt. 213,Bullockbury
880,79,2025-01-23,3227.33,cancelled,20038 Nunez Roads Apt. 167,Gallegosmouth
881,8,2024-08-25,3730.18,cancelled,1577 Kelley Points Apt. 613,Luismouth
882,51,2025-10-04,1965.82,shipped,0841 Yoder Underpass,Port Jamesstad
883,44,2025-07-17,1616.51,pending,013 Bell Rue,North Julieside
884,19,2024-02-05,1507.78,pending,75612 Smith Radial,West John
885,186,2023-12-03,1447.67,cancelled,40641 Carter Street,Robertland
886,188,2025-09-29,3334.56,pending,33308 Cassandra Lodge,Port Johnshire
887,27,2025-09-10,2054.24,cancelled,8327 Kevin Roads,Belindabury
888,142,2024-01-22,4474.44,delivered,034 Garcia Plains,South Joshua
889,52,2025-09-19,642.97,pending,970 Alvin Mountains Suite 199,West Barbaraland
890,50,2024-03-05,514.07,delivered,417 Debra Fields Suite 272,Kelleymouth
891,170,2024-01-08,1669.82,cancelled,7176 Sawyer Forge Apt. 618,Peterburgh
892,39,2024-05-15,3588.75,delivered,1493 Sarah Tunnel Apt. 882,Hannahfurt
893,138,2025-03-25,890.85,pending,099 King Valley Suite 566,Jaredchester
894,89,2025-10-03,3245.91,shipped,51226 Russell Island,Howellside
895,159,2025-05-16,1359.64,delivered,192 Melissa Drives,Laurentown
896,11,2024-01-23,1741.94,delivered,8789 Alex Groves Suite 652,East Samuelborough
897,15,2024-02-20,837.35,delivered,83415 Jones Squares Suite 527,Melissafurt
898,119,2024-05-06,102.28,cancelled,4112 Patricia Route Apt. 389,New Alexandra
899,78,2024-04-07,1943.17,pending,47733 Vaughan Forks,Mckenzieland
900,3,2025-01-18,2158.36,cancelled,377 Burns Burgs Apt. 363,Taylorport
901,178,2025-09-23,2303.41,cancelled,8514 Frazier Station Suite 290,South Tara
902,146,2024-07-16,3158.01,delivered,65561 Watts Fork Apt. 635,South Monicaport
903,121,2024-12-30,1169.52,delivered,64966 Anna Prairie,Lake Stephen
904,74,2024-10-08,2086.22,shipped,010 Palmer Way Suite 623,Murrayhaven
905,61,2025-10-10,2357.4,pending,721 Benson Centers Apt. 796,Ellistown
906,94,2025-07-10,2288.62,delivered,4174 Lucas Springs,Josephchester
907,62,2024-09-21,4276.72,shipped,0383 Mccormick Creek,South Robertmouth
908,152,2024-01-24,2917.9,delivered,6173 Peter Pass,Michelleland
909,138,2024-09-25,515.42,shipped,39174 James Groves,Leonshire
910,153,2025-10-30,2839.49,delivered,8877 Laurie Mountain Apt. 321,Port Sandrahaven
911,53,2025-01-31,1379.97,cancelled,13693 Michael Expressway,Lake Emilychester
912,106,2025-09-07,738.68,shipped,8815 Patrick Crossroad Apt. 954,Gravesbury
913,189,2025-01-20,1109.28,delivered,846 Dana Center Apt. 456,East Billyton
914,38,2024-07-13,2617.79,shipped,42116 Davis Valley,Davidside
915,49,2025-04-30,3331.28,cancelled,042 Reyes Run Apt. 272,Lisamouth
916,65,2024-10-31,1997.18,pending,177 Ochoa Dale,Tonyabury
917,123,2025-09-11,4201.9,delivered,03126 Tim Grove Suite 786,Port Juliestad
918,143,2025-10-21,2525.16,pending,9004 Joel Landing Apt. 301,South Jacobview
919,101,2024-01-06,2456.55,delivered,3935 Porter Dam Apt. 174,Kristinberg
920,151,2025-05-13,413.14,delivered,71867 Cole Tunnel,Warrenhaven
921,182,2025-08-28,2734.65,shipped,940 Andrea Forks,South Patricia
922,10,2024-04-16,2620.73,delivered,204 Brett Hollow Suite 099,Stevensport
923,108,2025-03-13,577.32,delivered,078 Rhonda Loaf,Martinezland
924,22,2024-06-14,172.08,delivered,7352 Gregory Forge Apt. 665,Gonzalezstad
925,171,2025-02-13,1827.3,delivered,17166 Roy Grove,Stephanieton
926,8,2025-10-09,4376.84,pending,687 Bailey Ferry,Ashleyfort
927,146,2025-10-08,1470.14,delivered,953 Carroll Spur Apt. 444,Angelafort
928,105,2025-01-18,1702.38,cancelled,635 Kelley Loop Suite 215,Daviston
929,134,2024-06-26,880.04,cancelled,800 Cook Shoals,North Kimberlystad
930,11,2025-10-23,1227.05,cancelled,144 Jones Alley Apt. 320,South Kelseyville
931,3,2025-01-07,1475.1,shipped,09817 Thomas Corner Suite 135,Port Danielton
932,163,2024-04-17,1351.08,cancelled,30269 Kristin Views,North Michaelbury
933,143,2024-10-28,1011.36,shipped,9733 Alex Brook,Jeffreyfort
934,10,2025-08-20,203.37,cancelled,5927 Phillips Bypass Apt. 939,South Michaelfurt
935,182,2025-04-24,2138.05,pending,173 Mills Unions,Vangbury
936,7,2024-02-18,1461.56,pending,164 Beverly Hills Apt. 415,Port Kyleview
937,126,2024-02-29,994.44,shipped,77860 Parker Springs,East Gregoryberg
938,175,2024-10-26,1490.7,pending,0215 Ryan Field Suite 237,Port Samanthaview
939,111,2024-05-29,412.36,delivered,6004 Isabella Route Apt. 411,Brianstad
940,80,2024-02-15,4621.35,shipped,45088 Fletcher Underpass Apt. 879,West Joel
941,199,2023-12-31,1300.68,delivered,4207 Wendy Drive,South Bobby
942,135,2024-11-14,1635.34,shipped,0908 Wagner Junctions Apt. 142,Lindseyshire
943,14,2023-12-24,1395.36,delivered,91887 Charlotte Mill Apt. 325,Crystalton
944,176,2025-07-12,1926.36,cancelled,99645 Billy Ridges,West Jason
945,51,2024-06-02,1484.18,cancelled,6849 Thomas Course,South Trevor
946,127,2024-11-12,1418.96,delivered,5070 Bruce Isle Suite 688,New Bradleytown
947,61,2024-08-07,1281.27,pending,25932 Stephanie Plains Apt. 536,North Erin
948,12,2024-08-12,1989.16,delivered,5518 Joseph Greens,Port Heather
949,159,2024-04-14,1068.44,pending,8397 Dalton Lodge,Nathanhaven
950,56,2024-04-26,2382.15,cancelled,08233 Burke Ridge,West Seth
951,9,2025-02-16,1675.55,pending,8119 Jennifer Track Apt. 889,Port Patrick
952,164,2024-09-03,1613.45,delivered,691 Reeves Viaduct Suite 836,Adrianville
953,17,2024-07-02,2088.58,shipped,5932 Clark Prairie,Woodchester
954,99,2024-02-22,2906.51,cancelled,5370 Trevino Spring Suite 714,Gardnerton
955,81,2023-11-30,3651.86,shipped,806 Donna Points,Reyeston
956,27,2025-06-21,1111.96,cancelled,84147 Richard Greens Suite 504,Whitefort
957,61,2025-07-11,3171.67,delivered,5422 Steven Points Apt. 826,Brianfort
958,25,2025-08-06,2825.67,shipped,64494 Anthony Turnpike,Loganbury
959,186,2024-01-02,58.92,pending,641 Duffy Union Apt. 984,East Anthonymouth
960,123,2025-08-20,2777.6,pending,8339 Susan Route,Port Ronnie
961,145,2025-01-15,4670.16,pending,20590 Sheila Extensions,Mezashire
962,78,2025-09-02,260.61,pending,16323 Taylor Bypass Apt. 534,South Benjaminview
963,200,2025-08-19,915.62,shipped,45888 Thompson Ridge Apt. 002,North Lindaborough
964,63,2025-01-26,3500.9,pending,17466 Williams River,South Josephbury
965,132,2025-10-25,803.6,pending,73677 Ellis Mills Apt. 947,Tinamouth
966,136,2023-12-23,2587.73,pending,16212 Knight Court Apt. 372,Smithside
967,34,2024-04-18,1291.08,shipped,76104 Clark Fork Suite 549,Navarrotown
968,197,2024-03-17,2455.11,delivered,819 Myers Plains,Cohenland
969,94,2024-07-31,1956.56,shipped,9738 Elizabeth Trace Apt. 289,Gordonstad
970,103,2024-08-06,2269.28,shipped,092 Allen Freeway,Timmouth
971,197,2024-02-14,2336.64,shipped,445 Daniel Mountain Suite 811,West Felicia
972,99,2025-04-19,1498.64,pending,8201 Evan Mills,Goodwinton
973,24,2025-08-06,542.12,pending,07012 James Oval Suite 801,Andersonland
974,182,2024-03-09,1132.6,shipped,3822 Carroll Fort,East Bridget
975,35,2025-04-12,4149.55,shipped,544 Sanders Path Apt. 962,New Katrinatown
976,124,2024-03-01,1069.4,delivered,7862 Gregory Ways,Debrachester
977,121,2025-09-22,639.68,delivered,314 Ingram Stream Apt. 334,Jacquelinetown
978,71,2024-10-19,2356.59,shipped,94741 Lester Circle,Camachochester
979,28,2024-04-09,392.87,shipped,714 Donna Rapids,West Tony
980,131,2024-11-04,2124.1,shipped,0749 Amanda Burg Apt. 209,Reyesshire
981,111,2025-06-14,1975.93,delivered,87549 Leon Path,Allenbury
982,92,2025-04-10,3525.33,delivered,776 Brandy Glens,Port Kayla
983,63,2025-01-19,3471.06,cancelled,893 Brown Garden,North Michael
984,185,2024-08-24,3342.34,pending,915 Alejandro Square,South Patrickport
985,147,2024-02-28,1983.46,shipped,20334 Andrea Rue,South Duaneside
986,7,2025-09-29,768.12,delivered,0088 Malone Motorway,Cordovatown
987,94,2024-06-18,508.96,cancelled,488 Smith Isle Suite 415,South Douglas
988,93,2024-12-21,2409.16,pending,750 Connor Stream Suite 317,East Lauren
989,161,2025-05-31,503.51,delivered,174 Ortega Summit,Danielleville
990,175,2025-03-23,2913.58,pending,314 Smith Walk,Port Scott
991,129,2024-04-15,2106.28,delivered,77135 White Springs Suite 753,Lake Andrea
992,162,2025-04-19,434.13,pending,95762 Angela Coves,Bakertown
993,188,2024-07-08,2278.21,pending,32841 Jackson Rapid,New Manuel
994,92,2024-10-05,1704.86,shipped,9776 Mckinney Via,Nashville
995,194,2025-05-07,1340.91,delivered,10505 Smith Camp Suite 200,Kanemouth
996,55,2025-01-23,2695.35,pending,2335 Angela Bridge Apt. 083,Myersburgh
997,83,2024-11-18,2796.45,shipped,29467 Leah Turnpike,Christinaburgh
998,197,2025-05-11,2566.24,shipped,2090 Kimberly Meadow,Melissatown
999,31,2024-09-05,1754.86,pending,83843 Garner Mews Apt. 274,Rebeccaport
1000,96,2024-03-07,1464.52,cancelled,6395 Marcus Brooks Suite 615,East Charleschester
