order_id,order_date,customer_id,customer_name,customer_email,product_id,product_name,category_id,category_name,quantity,unit_price,line_total,order_total
463,2025-03-13,192,Melissa Obrien,sherry24@example.net,32,Teacher Commercial,6,Several,1,316.23,316.23,1659.97
463,2025-03-13,192,Melissa Obrien,sherry24@example.net,219,Could Kid,1,Have,1,297.5,297.5,1659.97
463,2025-03-13,192,Melissa Obrien,sherry24@example.net,252,Travel Avoid,12,Who,1,24.12,24.12,1659.97
463,2025-03-13,192,Melissa Obrien,sherry24@example.net,33,Local Population,10,President,2,386.0,772.0,1659.97
464,2024-08-14,175,Paul Howard,handerson@example.org,131,Of Audience,15,Hour,2,309.69,619.38,1190.26
464,2024-08-14,175,Paul Howard,handerson@example.org,47,Recently Anyone,9,Wind,4,142.72,570.88,1190.26
465,2024-07-18,139,Jamie Steele,moorejackson@example.net,170,Miss Different,14,Break,1,233.22,233.22,233.22
466,2024-08-25,16,Tonya Bell,medinachristine@example.org,124,Six Series,5,Peace,2,129.47,258.94,258.94
467,2024-12-09,25,Mariah Parker,hle@example.com,119,South Act,15,Hour,3,384.12,1152.3600000000001,3142.96
467,2024-12-09,25,Mariah Parker,hle@example.com,52,Call Affect,18,Strong,4,497.65,1990.6,3142.96
468,2025-02-28,90,Lisa Shepherd,holmesjustin@example.net,215,Hold Ago,1,Have,3,319.62,958.86,4733.73
468,2025-02-28,90,Lisa Shepherd,holmesjustin@example.net,3,Cause Near,7,Phone,3,166.58,499.74,4733.73
468,2025-02-28,90,Lisa Shepherd,holmesjustin@example.net,41,Traditional Image,1,Have,3,254.19,762.5699999999999,4733.73
468,2025-02-28,90,Lisa Shepherd,holmesjustin@example.net,139,Law Near,18,Strong,4,487.38,1949.52,4733.73
468,2025-02-28,90,Lisa Shepherd,holmesjustin@example.net,4,Field Subject,4,Choice,3,187.68,563.04,4733.73
469,2025-08-03,91,Jose Frazier,greghale@example.net,166,Suggest Would,13,Past,3,298.21,894.6299999999999,4028.57
469,2025-08-03,91,Jose Frazier,greghale@example.net,172,Join Listen,5,Peace,2,212.91,425.82,4028.57
469,2025-08-03,91,Jose Frazier,greghale@example.net,269,Personal Hotel,13,Past,3,263.01,789.03,4028.57
469,2025-08-03,91,Jose Frazier,greghale@example.net,178,Prevent Home,6,Several,4,357.4,1429.6,4028.57
469,2025-08-03,91,Jose Frazier,greghale@example.net,24,Task Wait,2,Deal,1,489.49,489.49,4028.57
470,2025-10-09,81,Jordan Tucker,cordovamelissa@example.org,130,Performance Other,15,Hour,4,283.55,1134.2,2944.9
470,2025-10-09,81,Jordan Tucker,cordovamelissa@example.org,156,Keep Wall,18,Strong,2,159.96,319.92,2944.9
470,2025-10-09,81,Jordan Tucker,cordovamelissa@example.org,74,Full Camera,18,Strong,1,91.44,91.44,2944.9
470,2025-10-09,81,Jordan Tucker,cordovamelissa@example.org,33,Local Population,10,President,1,386.0,386.0,2944.9
470,2025-10-09,81,Jordan Tucker,cordovamelissa@example.org,289,Fight Assume,10,President,3,337.78,1013.3399999999999,2944.9
471,2024-02-15,7,Anthony Davis,lynnmichael@example.com,236,Play One,1,Have,1,374.63,374.63,2638.49
471,2024-02-15,7,Anthony Davis,lynnmichael@example.com,104,Really Rich,7,Phone,1,449.39,449.39,2638.49
471,2024-02-15,7,Anthony Davis,lynnmichael@example.com,138,Probably Officer,1,Have,1,264.31,264.31,2638.49
471,2024-02-15,7,Anthony Davis,lynnmichael@example.com,226,Fast Still,13,Past,1,437.72,437.72,2638.49
471,2024-02-15,7,Anthony Davis,lynnmichael@example.com,165,Travel Mention,13,Past,4,278.11,1112.44,2638.49
472,2025-02-25,68,Nicholas Burgess,allenkenneth@example.com,106,First Party,20,Mind,1,133.29,133.29,704.17
472,2025-02-25,68,Nicholas Burgess,allenkenneth@example.com,47,Recently Anyone,9,Wind,4,142.72,570.88,704.17
473,2025-02-24,88,Sandra Gutierrez,daniel33@example.org,276,Indeed Day,14,Break,4,82.3,329.2,1388.24
473,2025-02-24,88,Sandra Gutierrez,daniel33@example.org,164,History Involve,2,Deal,1,338.36,338.36,1388.24
473,2025-02-24,88,Sandra Gutierrez,daniel33@example.org,62,Stage Bit,5,Peace,4,180.17,720.68,1388.24
474,2024-03-15,33,Brandon Hamilton,tracyadams@example.net,87,Health Modern,8,Nor,1,183.58,183.58,1700.4
474,2024-03-15,33,Brandon Hamilton,tracyadams@example.net,170,Miss Different,14,Break,1,233.22,233.22,1700.4
474,2024-03-15,33,Brandon Hamilton,tracyadams@example.net,95,Song Color,11,Young,4,320.9,1283.6,1700.4
475,2025-05-15,25,Mariah Parker,hle@example.com,129,Water Another,2,Deal,4,303.9,1215.6,3583.25
475,2025-05-15,25,Mariah Parker,hle@example.com,146,Democratic Want,1,Have,4,22.64,90.56,3583.25
475,2025-05-15,25,Mariah Parker,hle@example.com,210,Total Everyone,13,Past,4,383.33,1533.32,3583.25
475,2025-05-15,25,Mariah Parker,hle@example.com,243,Learn Space,19,Different,1,366.97,366.97,3583.25
475,2025-05-15,25,Mariah Parker,hle@example.com,265,Nice Phone,6,Several,2,188.4,376.8,3583.25
476,2025-06-05,40,Amber Anderson,singhrobert@example.net,59,Involve Rule,9,Wind,4,56.05,224.2,224.2
477,2025-09-28,72,Cody Davis,elizabeth77@example.net,34,Cultural White,11,Young,1,20.86,20.86,2797.86
477,2025-09-28,72,Cody Davis,elizabeth77@example.net,175,General Those,15,Hour,4,483.49,1933.96,2797.86
477,2025-09-28,72,Cody Davis,elizabeth77@example.net,73,Establish Movie,12,Who,2,421.52,843.04,2797.86
478,2025-09-24,59,Jeffrey Garcia,kristenalvarez@example.com,212,Energy Usually,12,Who,4,164.83,659.32,2313.88
478,2025-09-24,59,Jeffrey Garcia,kristenalvarez@example.com,241,Chance Garden,8,Nor,4,413.64,1654.56,2313.88
479,2024-11-25,77,Barbara Berry,melissaoneal@example.org,189,Material Class,4,Choice,3,419.75,1259.25,4923.35
479,2024-11-25,77,Barbara Berry,melissaoneal@example.org,293,Sell Else,4,Choice,4,352.97,1411.88,4923.35
479,2024-11-25,77,Barbara Berry,melissaoneal@example.org,154,Talk Word,2,Deal,3,228.28,684.84,4923.35
479,2024-11-25,77,Barbara Berry,melissaoneal@example.org,269,Personal Hotel,13,Past,2,263.01,526.02,4923.35
479,2024-11-25,77,Barbara Berry,melissaoneal@example.org,83,Total Drop,3,One,4,260.34,1041.36,4923.35
480,2025-04-30,109,Rodney Anderson,garciarussell@example.net,61,Actually List,6,Several,1,272.62,272.62,3335.93
480,2025-04-30,109,Rodney Anderson,garciarussell@example.net,25,Employee Pay,3,One,2,254.43,508.86,3335.93
480,2025-04-30,109,Rodney Anderson,garciarussell@example.net,186,Sort Animal,8,Nor,1,290.59,290.59,3335.93
480,2025-04-30,109,Rodney Anderson,garciarussell@example.net,211,Almost Thousand,11,Young,2,231.19,462.38,3335.93
480,2025-04-30,109,Rodney Anderson,garciarussell@example.net,157,Each Program,11,Young,4,450.37,1801.48,3335.93
481,2024-07-08,80,Cynthia Malone,weaverjason@example.org,259,Along Feel,2,Deal,2,479.77,959.54,4483.67
481,2024-07-08,80,Cynthia Malone,weaverjason@example.org,45,Keep Response,8,Nor,3,297.97,893.9100000000001,4483.67
481,2024-07-08,80,Cynthia Malone,weaverjason@example.org,249,Fill Show,6,Several,3,378.8,1136.4,4483.67
481,2024-07-08,80,Cynthia Malone,weaverjason@example.org,235,Ago Tend,7,Phone,3,497.94,1493.82,4483.67
482,2025-10-10,159,Abigail Stevens,heatherquinn@example.net,284,Money Employee,4,Choice,4,355.86,1423.44,2348.68
482,2025-10-10,159,Abigail Stevens,heatherquinn@example.net,128,New Low,3,One,4,231.31,925.24,2348.68
483,2024-12-05,28,Edwin Fisher,xduncan@example.org,177,Former Truth,4,Choice,1,43.67,43.67,3142.3
483,2024-12-05,28,Edwin Fisher,xduncan@example.org,204,Civil Officer,5,Peace,4,404.78,1619.12,3142.3
483,2024-12-05,28,Edwin Fisher,xduncan@example.org,36,Camera Prove,11,Young,3,416.65,1249.9499999999998,3142.3
483,2024-12-05,28,Edwin Fisher,xduncan@example.org,126,Audience Rock,8,Nor,2,114.78,229.56,3142.3
484,2025-04-09,104,Stephen Kelley,vgallagher@example.net,278,Large Fill,8,Nor,4,448.51,1794.04,4261.99
484,2025-04-09,104,Stephen Kelley,vgallagher@example.net,52,Call Affect,18,Strong,2,497.65,995.3,4261.99
484,2025-04-09,104,Stephen Kelley,vgallagher@example.net,300,Difference Discover,15,Hour,1,296.73,296.73,4261.99
484,2025-04-09,104,Stephen Kelley,vgallagher@example.net,34,Cultural White,11,Young,2,20.86,41.72,4261.99
484,2025-04-09,104,Stephen Kelley,vgallagher@example.net,130,Performance Other,15,Hour,4,283.55,1134.2,4261.99
485,2024-03-15,19,Harry Bruce,phall@example.com,41,Traditional Image,1,Have,4,254.19,1016.76,2182.19
485,2024-03-15,19,Harry Bruce,phall@example.com,1,Focus Issue,7,Phone,2,350.69,701.38,2182.19
485,2024-03-15,19,Harry Bruce,phall@example.com,202,Professor Effort,4,Choice,4,14.35,57.4,2182.19
485,2024-03-15,19,Harry Bruce,phall@example.com,66,Space Practice,7,Phone,2,27.28,54.56,2182.19
485,2024-03-15,19,Harry Bruce,phall@example.com,271,Worry Medical,18,Strong,1,352.09,352.09,2182.19
486,2024-12-14,87,Robert Vazquez,patricia40@example.org,35,Join Woman,4,Choice,2,29.96,59.92,1569.94
486,2024-12-14,87,Robert Vazquez,patricia40@example.org,288,Several Bill,18,Strong,2,342.54,685.08,1569.94
486,2024-12-14,87,Robert Vazquez,patricia40@example.org,64,Bank Area,18,Strong,3,274.98,824.94,1569.94
487,2025-09-16,60,Jacqueline Lopez,jacksongina@example.net,69,Blue Answer,7,Phone,3,70.13,210.39,1246.59
487,2025-09-16,60,Jacqueline Lopez,jacksongina@example.net,100,Mission Many,13,Past,3,345.4,1036.1999999999998,1246.59
488,2024-07-20,30,Jennifer King,rosstroy@example.org,165,Travel Mention,13,Past,3,278.11,834.33,3630.38
488,2024-07-20,30,Jennifer King,rosstroy@example.org,217,Receive Them,14,Break,1,267.58,267.58,3630.38
488,2024-07-20,30,Jennifer King,rosstroy@example.org,295,Yard Conference,6,Several,1,328.64,328.64,3630.38
488,2024-07-20,30,Jennifer King,rosstroy@example.org,65,Benefit Real,4,Choice,3,488.07,1464.21,3630.38
488,2024-07-20,30,Jennifer King,rosstroy@example.org,147,Direction Big,10,President,2,367.81,735.62,3630.38
489,2025-02-20,24,Mark Holloway,orivera@example.com,225,Onto Imagine,15,Hour,4,490.77,1963.08,4026.67
489,2025-02-20,24,Mark Holloway,orivera@example.com,286,During Challenge,18,Strong,1,241.31,241.31,4026.67
489,2025-02-20,24,Mark Holloway,orivera@example.com,294,Whether Value,1,Have,4,455.57,1822.28,4026.67
490,2025-06-30,105,James Davidson,johnstonnicholas@example.com,236,Play One,1,Have,1,374.63,374.63,374.63
491,2023-11-14,45,Debra Schroeder,laurieclark@example.com,209,Day Picture,18,Strong,4,209.9,839.6,3959.78
491,2023-11-14,45,Debra Schroeder,laurieclark@example.com,127,Their South,11,Young,4,127.29,509.16,3959.78
491,2023-11-14,45,Debra Schroeder,laurieclark@example.com,214,Increase Because,8,Nor,2,341.9,683.8,3959.78
491,2023-11-14,45,Debra Schroeder,laurieclark@example.com,219,Could Kid,1,Have,1,297.5,297.5,3959.78
491,2023-11-14,45,Debra Schroeder,laurieclark@example.com,57,Leg Difficult,15,Hour,4,407.43,1629.72,3959.78
492,2024-09-16,131,Dr. Craig Macdonald,jennifer99@example.com,3,Cause Near,7,Phone,4,166.58,666.32,666.32
493,2024-11-23,86,Scott Jones,lbriggs@example.net,91,Space Author,11,Young,2,477.97,955.94,2372.6
493,2024-11-23,86,Scott Jones,lbriggs@example.net,19,Ten Establish,19,Different,3,209.21,627.63,2372.6
493,2024-11-23,86,Scott Jones,lbriggs@example.net,269,Personal Hotel,13,Past,3,263.01,789.03,2372.6
494,2024-01-09,95,William Johnson,denise27@example.com,210,Total Everyone,13,Past,3,383.33,1149.99,2401.7
494,2024-01-09,95,William Johnson,denise27@example.com,94,Firm No,15,Hour,3,180.73,542.1899999999999,2401.7
494,2024-01-09,95,William Johnson,denise27@example.com,264,Woman Mission,20,Mind,4,177.38,709.52,2401.7
495,2024-03-25,76,Hailey Allen,lee45@example.net,68,Church Huge,5,Peace,2,135.82,271.64,3133.45
495,2024-03-25,76,Hailey Allen,lee45@example.net,238,Figure A,17,Support,2,171.77,343.54,3133.45
495,2024-03-25,76,Hailey Allen,lee45@example.net,132,Wind Glass,18,Strong,2,450.02,900.04,3133.45
495,2024-03-25,76,Hailey Allen,lee45@example.net,214,Increase Because,8,Nor,3,341.9,1025.6999999999998,3133.45
495,2024-03-25,76,Hailey Allen,lee45@example.net,268,We Lawyer,1,Have,3,197.51,592.53,3133.45
496,2024-11-19,194,Jennifer Flowers,jennifer21@example.com,165,Travel Mention,13,Past,1,278.11,278.11,3694.26
496,2024-11-19,194,Jennifer Flowers,jennifer21@example.com,146,Democratic Want,1,Have,3,22.64,67.92,3694.26
496,2024-11-19,194,Jennifer Flowers,jennifer21@example.com,97,Bag Call,2,Deal,4,477.23,1908.92,3694.26
496,2024-11-19,194,Jennifer Flowers,jennifer21@example.com,259,Along Feel,2,Deal,3,479.77,1439.31,3694.26
497,2024-01-09,172,Sarah Ho,ichase@example.org,281,President Scientist,13,Past,1,258.78,258.78,1560.49
497,2024-01-09,172,Sarah Ho,ichase@example.org,203,Establish Yourself,6,Several,3,388.63,1165.8899999999999,1560.49
497,2024-01-09,172,Sarah Ho,ichase@example.org,68,Church Huge,5,Peace,1,135.82,135.82,1560.49
498,2024-07-30,16,Tonya Bell,medinachristine@example.org,45,Keep Response,8,Nor,3,297.97,893.9100000000001,2024.03
498,2024-07-30,16,Tonya Bell,medinachristine@example.org,113,Song Describe,3,One,4,282.53,1130.12,2024.03
499,2025-02-04,196,Omar Lawson,butlersherry@example.org,75,Air Ability,2,Deal,2,463.55,927.1,4770.77
499,2025-02-04,196,Omar Lawson,butlersherry@example.org,229,Nothing Develop,4,Choice,4,478.71,1914.84,4770.77
499,2025-02-04,196,Omar Lawson,butlersherry@example.org,220,Happen Per,8,Nor,1,250.71,250.71,4770.77
499,2025-02-04,196,Omar Lawson,butlersherry@example.org,109,Vote Mother,7,Phone,4,419.53,1678.12,4770.77
500,2023-11-26,50,Ralph Pennington,kerrihahn@example.org,196,Community Bill,9,Wind,1,469.6,469.6,469.6
501,2024-01-20,86,Scott Jones,lbriggs@example.net,44,Remember That,2,Deal,1,60.36,60.36,1451.01
501,2024-01-20,86,Scott Jones,lbriggs@example.net,75,Air Ability,2,Deal,3,463.55,1390.65,1451.01
502,2023-12-21,150,Jill Reese,floydallison@example.org,160,See Item,18,Strong,3,25.16,75.48,2763.55
502,2023-12-21,150,Jill Reese,floydallison@example.org,166,Suggest Would,13,Past,1,298.21,298.21,2763.55
502,2023-12-21,150,Jill Reese,floydallison@example.org,203,Establish Yourself,6,Several,2,388.63,777.26,2763.55
502,2023-12-21,150,Jill Reese,floydallison@example.org,298,Today Unit,14,Break,4,296.11,1184.44,2763.55
502,2023-12-21,150,Jill Reese,floydallison@example.org,47,Recently Anyone,9,Wind,3,142.72,428.15999999999997,2763.55
503,2024-02-29,64,Austin Sullivan,meganritter@example.com,204,Civil Officer,5,Peace,2,404.78,809.56,2246.21
503,2024-02-29,64,Austin Sullivan,meganritter@example.com,25,Employee Pay,3,One,1,254.43,254.43,2246.21
503,2024-02-29,64,Austin Sullivan,meganritter@example.com,232,Feel End,6,Several,1,495.28,495.28,2246.21
503,2024-02-29,64,Austin Sullivan,meganritter@example.com,92,Everyone Also,9,Wind,3,228.98,686.9399999999999,2246.21
504,2025-09-09,91,Jose Frazier,greghale@example.net,252,Travel Avoid,12,Who,1,24.12,24.12,367.34
504,2025-09-09,91,Jose Frazier,greghale@example.net,121,Four Eye,20,Mind,1,343.22,343.22,367.34
505,2025-01-26,113,Lori Hanson,lisadouglas@example.org,294,Whether Value,1,Have,3,455.57,1366.71,1672.38
505,2025-01-26,113,Lori Hanson,lisadouglas@example.org,16,Hold Past,5,Peace,1,305.67,305.67,1672.38
506,2024-07-24,105,James Davidson,johnstonnicholas@example.com,43,Bad Cultural,20,Mind,1,495.01,495.01,4252.03
506,2024-07-24,105,James Davidson,johnstonnicholas@example.com,217,Receive Them,14,Break,4,267.58,1070.32,4252.03
506,2024-07-24,105,James Davidson,johnstonnicholas@example.com,112,Professional Defense,16,The,1,483.26,483.26,4252.03
506,2024-07-24,105,James Davidson,johnstonnicholas@example.com,187,Morning Notice,10,President,4,456.83,1827.32,4252.03
506,2024-07-24,105,James Davidson,johnstonnicholas@example.com,233,Real It,9,Wind,2,188.06,376.12,4252.03
507,2024-06-03,111,Mary Banks,jacobstanley@example.net,107,Bar Also,6,Several,2,345.6,691.2,1302.36
507,2024-06-03,111,Mary Banks,jacobstanley@example.net,159,West Wind,4,Choice,2,278.1,556.2,1302.36
507,2024-06-03,111,Mary Banks,jacobstanley@example.net,234,Capital Make,18,Strong,3,18.32,54.96,1302.36
508,2025-06-27,165,Charles Olsen,jeremywatkins@example.com,101,Guess Expert,11,Young,3,141.6,424.79999999999995,424.8
509,2024-04-30,39,Taylor Ramirez,amy11@example.com,4,Field Subject,4,Choice,4,187.68,750.72,4006.15
509,2024-04-30,39,Taylor Ramirez,amy11@example.com,193,Down Up,18,Strong,1,260.78,260.78,4006.15
509,2024-04-30,39,Taylor Ramirez,amy11@example.com,3,Cause Near,7,Phone,3,166.58,499.74,4006.15
509,2024-04-30,39,Taylor Ramirez,amy11@example.com,251,Next Us,11,Young,3,316.97,950.9100000000001,4006.15
509,2024-04-30,39,Taylor Ramirez,amy11@example.com,33,Local Population,10,President,4,386.0,1544.0,4006.15
510,2024-08-24,96,Robert White,rebeccapatel@example.com,274,Stay Go,20,Mind,3,398.72,1196.16,2123.26
510,2024-08-24,96,Robert White,rebeccapatel@example.com,179,Past Parent,11,Young,2,463.55,927.1,2123.26
511,2025-08-28,129,Kathy Ellison,james50@example.org,50,Scientist Show,13,Past,3,310.72,932.1600000000001,2411.37
511,2025-08-28,129,Kathy Ellison,james50@example.org,132,Wind Glass,18,Strong,1,450.02,450.02,2411.37
511,2025-08-28,129,Kathy Ellison,james50@example.org,41,Traditional Image,1,Have,4,254.19,1016.76,2411.37
511,2025-08-28,129,Kathy Ellison,james50@example.org,273,Condition According,16,The,1,12.43,12.43,2411.37
512,2024-02-19,99,Johnny Hernandez,bartonchristian@example.net,160,See Item,18,Strong,2,25.16,50.32,3991.73
512,2024-02-19,99,Johnny Hernandez,bartonchristian@example.net,231,Travel Strong,5,Peace,3,84.5,253.5,3991.73
512,2024-02-19,99,Johnny Hernandez,bartonchristian@example.net,163,Indicate Ball,16,The,4,492.37,1969.48,3991.73
512,2024-02-19,99,Johnny Hernandez,bartonchristian@example.net,128,New Low,3,One,1,231.31,231.31,3991.73
512,2024-02-19,99,Johnny Hernandez,bartonchristian@example.net,266,Second With,2,Deal,4,371.78,1487.12,3991.73
513,2024-06-04,82,Samantha Kennedy,batessean@example.org,74,Full Camera,18,Strong,1,91.44,91.44,2639.69
513,2024-06-04,82,Samantha Kennedy,batessean@example.org,187,Morning Notice,10,President,3,456.83,1370.49,2639.69
513,2024-06-04,82,Samantha Kennedy,batessean@example.org,234,Capital Make,18,Strong,4,18.32,73.28,2639.69
513,2024-06-04,82,Samantha Kennedy,batessean@example.org,258,Daughter Return,11,Young,4,276.12,1104.48,2639.69
514,2024-04-04,62,Kristy Richmond,bowersstacey@example.com,45,Keep Response,8,Nor,2,297.97,595.94,595.94
515,2024-04-30,109,Rodney Anderson,garciarussell@example.net,102,New Recognize,12,Who,4,291.98,1167.92,1167.92
516,2024-06-21,24,Mark Holloway,orivera@example.com,283,Two Bar,1,Have,3,218.21,654.63,1149.12
516,2024-06-21,24,Mark Holloway,orivera@example.com,212,Energy Usually,12,Who,3,164.83,494.49,1149.12
517,2025-05-22,185,Eric Woods,janet14@example.com,4,Field Subject,4,Choice,4,187.68,750.72,4060.2
517,2025-05-22,185,Eric Woods,janet14@example.com,135,Establish Heavy,16,The,4,342.38,1369.52,4060.2
517,2025-05-22,185,Eric Woods,janet14@example.com,183,Design Our,7,Phone,4,484.99,1939.96,4060.2
518,2024-10-23,47,Glenn Holmes,debrafoster@example.com,195,Air Like,15,Hour,1,65.64,65.64,3879.82
518,2024-10-23,47,Glenn Holmes,debrafoster@example.com,100,Mission Many,13,Past,4,345.4,1381.6,3879.82
518,2024-10-23,47,Glenn Holmes,debrafoster@example.com,236,Play One,1,Have,2,374.63,749.26,3879.82
518,2024-10-23,47,Glenn Holmes,debrafoster@example.com,206,Seat Town,10,President,4,415.22,1660.88,3879.82
518,2024-10-23,47,Glenn Holmes,debrafoster@example.com,31,Effect Character,7,Phone,1,22.44,22.44,3879.82
519,2023-11-17,176,Perry Thompson,amanda32@example.com,279,Property Note,7,Phone,3,401.9,1205.6999999999998,3618.09
519,2023-11-17,176,Perry Thompson,amanda32@example.com,229,Nothing Develop,4,Choice,2,478.71,957.42,3618.09
519,2023-11-17,176,Perry Thompson,amanda32@example.com,183,Design Our,7,Phone,3,484.99,1454.97,3618.09
520,2024-08-01,102,Kelly Hester,mcbrideshannon@example.net,91,Space Author,11,Young,4,477.97,1911.88,5740.25
520,2024-08-01,102,Kelly Hester,mcbrideshannon@example.net,134,Simple Thing,3,One,3,225.34,676.02,5740.25
520,2024-08-01,102,Kelly Hester,mcbrideshannon@example.net,135,Establish Heavy,16,The,2,342.38,684.76,5740.25
520,2024-08-01,102,Kelly Hester,mcbrideshannon@example.net,65,Benefit Real,4,Choice,4,488.07,1952.28,5740.25
520,2024-08-01,102,Kelly Hester,mcbrideshannon@example.net,238,Figure A,17,Support,3,171.77,515.3100000000001,5740.25
521,2024-04-10,49,Joseph Anderson,oross@example.com,190,Lawyer Head,1,Have,4,424.43,1697.72,1747.44
521,2024-04-10,49,Joseph Anderson,oross@example.com,273,Condition According,16,The,4,12.43,49.72,1747.44
522,2024-06-01,75,Dana Dyer,walkerbruce@example.net,173,Water Option,20,Mind,4,96.07,384.28,2628.32
522,2024-06-01,75,Dana Dyer,walkerbruce@example.net,298,Today Unit,14,Break,4,296.11,1184.44,2628.32
522,2024-06-01,75,Dana Dyer,walkerbruce@example.net,247,Role Per,19,Different,2,97.46,194.92,2628.32
522,2024-06-01,75,Dana Dyer,walkerbruce@example.net,261,Century Herself,7,Phone,2,432.34,864.68,2628.32
523,2025-06-17,50,Ralph Pennington,kerrihahn@example.org,273,Condition According,16,The,3,12.43,37.29,1169.87
523,2025-06-17,50,Ralph Pennington,kerrihahn@example.org,79,Unit Could,10,President,1,181.67,181.67,1169.87
523,2025-06-17,50,Ralph Pennington,kerrihahn@example.org,251,Next Us,11,Young,3,316.97,950.9100000000001,1169.87
524,2024-07-25,153,Erica Hood,bryantmelvin@example.org,179,Past Parent,11,Young,1,463.55,463.55,1965.6
524,2024-07-25,153,Erica Hood,bryantmelvin@example.org,166,Suggest Would,13,Past,4,298.21,1192.84,1965.6
524,2024-07-25,153,Erica Hood,bryantmelvin@example.org,144,Teacher Peace,17,Support,1,16.99,16.99,1965.6
524,2024-07-25,153,Erica Hood,bryantmelvin@example.org,197,Go Woman,7,Phone,1,292.22,292.22,1965.6
525,2024-04-26,5,Michael Chang,kellychad@example.net,104,Really Rich,7,Phone,1,449.39,449.39,739.04
525,2024-04-26,5,Michael Chang,kellychad@example.net,221,Suffer City,20,Mind,1,227.07,227.07,739.04
525,2024-04-26,5,Michael Chang,kellychad@example.net,34,Cultural White,11,Young,3,20.86,62.58,739.04
526,2024-05-25,199,Eric Buchanan,timothy26@example.org,87,Health Modern,8,Nor,2,183.58,367.16,367.16
527,2024-06-24,73,Michael Serrano,crystal77@example.com,111,Compare Media,15,Hour,4,133.57,534.28,1900.01
527,2024-06-24,73,Michael Serrano,crystal77@example.com,297,Until Few,8,Nor,4,291.97,1167.88,1900.01
527,2024-06-24,73,Michael Serrano,crystal77@example.com,108,Themselves Last,10,President,1,10.17,10.17,1900.01
527,2024-06-24,73,Michael Serrano,crystal77@example.com,4,Field Subject,4,Choice,1,187.68,187.68,1900.01
528,2024-01-31,55,Heidi Smith,ugilmore@example.com,256,Tell Behavior,14,Break,2,197.05,394.1,2435.65
528,2024-01-31,55,Heidi Smith,ugilmore@example.com,269,Personal Hotel,13,Past,2,263.01,526.02,2435.65
528,2024-01-31,55,Heidi Smith,ugilmore@example.com,58,Green Information,16,The,1,479.63,479.63,2435.65
528,2024-01-31,55,Heidi Smith,ugilmore@example.com,141,Since Lot,1,Have,3,345.3,1035.9,2435.65
529,2025-05-11,188,Phyllis Floyd,tsimmons@example.com,262,Appear Spend,8,Nor,2,491.42,982.84,1197.76
529,2025-05-11,188,Phyllis Floyd,tsimmons@example.com,276,Indeed Day,14,Break,2,82.3,164.6,1197.76
529,2025-05-11,188,Phyllis Floyd,tsimmons@example.com,160,See Item,18,Strong,2,25.16,50.32,1197.76
530,2024-11-03,96,Robert White,rebeccapatel@example.com,230,Officer News,19,Different,1,158.33,158.33,158.33
531,2024-01-10,126,Patricia Pugh,craigjohnson@example.org,242,Case Base,3,One,1,244.55,244.55,1007.84
531,2024-01-10,126,Patricia Pugh,craigjohnson@example.org,25,Employee Pay,3,One,3,254.43,763.29,1007.84
532,2024-09-13,164,Jodi Barker,alexandersimmons@example.com,177,Former Truth,4,Choice,2,43.67,87.34,87.34
533,2025-03-06,27,Beverly Torres,valenzuelajean@example.org,223,President Them,5,Peace,3,112.6,337.79999999999995,820.42
533,2025-03-06,27,Beverly Torres,valenzuelajean@example.org,286,During Challenge,18,Strong,2,241.31,482.62,820.42
534,2025-05-12,58,Jennifer Tran MD,donald25@example.com,227,West Star,11,Young,4,456.4,1825.6,1825.6
535,2025-10-28,114,Rachel Wilson,sherriperkins@example.com,136,Itself Green,6,Several,4,117.9,471.6,583.67
535,2025-10-28,114,Rachel Wilson,sherriperkins@example.com,18,Food Responsibility,2,Deal,1,112.07,112.07,583.67
536,2024-08-16,85,Paige Saunders,reederica@example.com,118,To Debate,8,Nor,1,105.26,105.26,605.92
536,2024-08-16,85,Paige Saunders,reederica@example.com,135,Establish Heavy,16,The,1,342.38,342.38,605.92
536,2024-08-16,85,Paige Saunders,reederica@example.com,117,Generation Dinner,17,Support,3,52.76,158.28,605.92
537,2025-03-04,112,Joseph Wilson,amanda53@example.com,277,Oil Stay,10,President,1,146.65,146.65,2511.93
537,2025-03-04,112,Joseph Wilson,amanda53@example.com,207,Skin Fly,17,Support,4,341.2,1364.8,2511.93
537,2025-03-04,112,Joseph Wilson,amanda53@example.com,143,Too Teach,19,Different,4,250.12,1000.48,2511.93
538,2024-07-26,69,Ronnie Welch,turnermichelle@example.com,297,Until Few,8,Nor,1,291.97,291.97,2231.19
538,2024-07-26,69,Ronnie Welch,turnermichelle@example.com,184,See Fund,5,Peace,1,205.93,205.93,2231.19
538,2024-07-26,69,Ronnie Welch,turnermichelle@example.com,141,Since Lot,1,Have,4,345.3,1381.2,2231.19
538,2024-07-26,69,Ronnie Welch,turnermichelle@example.com,271,Worry Medical,18,Strong,1,352.09,352.09,2231.19
539,2024-04-08,82,Samantha Kennedy,batessean@example.org,263,Onto Require,5,Peace,4,175.85,703.4,1554.05
539,2024-04-08,82,Samantha Kennedy,batessean@example.org,130,Performance Other,15,Hour,3,283.55,850.6500000000001,1554.05
540,2024-01-18,8,Samantha Benjamin,dustingray@example.com,24,Task Wait,2,Deal,1,489.49,489.49,4712.51
540,2024-01-18,8,Samantha Benjamin,dustingray@example.com,88,Edge Drug,15,Hour,4,220.79,883.16,4712.51
